Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_193_921,VPWR,li1,431.9400,535.8400,1.799992
FILLER_193_895,VPWR,li1,417.4500,535.8400,1.799987
FILLER_193_889,VPWR,li1,415.8400,535.8400,1.799987
FILLER_193_874,VPWR,li1,408.9400,535.8400,1.799988
FILLER_193_828,VPWR,li1,389.1600,535.8400,1.799983
FILLER_193_805,VPWR,li1,376.5100,535.8400,1.799986
FILLER_193_778,VPWR,li1,364.7800,535.8400,1.799988
FILLER_193_727,VPWR,li1,340.1700,535.8400,1.799991
FILLER_193_721,VPWR,li1,338.5600,535.8400,1.799991
FILLER_193_709,VPWR,li1,334.4200,535.8400,1.799989
FILLER_193_697,VPWR,li1,328.9000,535.8400,1.799986
FILLER_193_685,VPWR,li1,323.3800,535.8400,1.799983
FILLER_193_673,VPWR,li1,317.8600,535.8400,1.799982
FILLER_193_660,VPWR,li1,311.8800,535.8400,1.799980
FILLER_193_630,VPWR,li1,295.5500,535.8400,1.799982
FILLER_193_621,VPWR,li1,291.4100,535.8400,1.799983
FILLER_193_617,VPWR,li1,290.2600,535.8400,1.799984
FILLER_193_592,VPWR,li1,278.0700,535.8400,1.799987
FILLER_193_584,VPWR,li1,276.0000,535.8400,1.799987
FILLER_193_526,VPWR,li1,248.1700,535.8400,1.799996
FILLER_193_518,VPWR,li1,245.6400,535.8400,1.799996
FILLER_193_511,VPWR,li1,240.8100,535.8400,1.799996
FILLER_193_505,VPWR,li1,239.2000,535.8400,1.799996
FILLER_193_492,VPWR,li1,234.6000,535.8400,1.799996
FILLER_193_481,VPWR,li1,227.2400,535.8400,1.799996
FILLER_193_473,VPWR,li1,224.9400,535.8400,1.799997
FILLER_193_461,VPWR,li1,220.3400,535.8400,1.799998
FILLER_193_449,VPWR,li1,214.8200,535.8400,1.799998
FILLER_193_447,VPWR,li1,211.3700,535.8400,1.799999
FILLER_193_439,VPWR,li1,209.3000,535.8400,1.799999
FILLER_193_435,VPWR,li1,205.8500,535.8400,1.799999
FILLER_193_429,VPWR,li1,204.2400,535.8400,1.799999
FILLER_193_417,VPWR,li1,200.1000,535.8400,1.799999
FILLER_193_405,VPWR,li1,194.5800,535.8400,1.799999
FILLER_193_393,VPWR,li1,189.0600,535.8400,1.800000
FILLER_193_391,VPWR,li1,185.6100,535.8400,1.800000
FILLER_193_385,VPWR,li1,184.0000,535.8400,1.800000
FILLER_193_373,VPWR,li1,179.8600,535.8400,1.800000
FILLER_193_361,VPWR,li1,174.3400,535.8400,1.800000
FILLER_193_349,VPWR,li1,168.8200,535.8400,1.800000
FILLER_193_337,VPWR,li1,163.3000,535.8400,1.800000
FILLER_193_335,VPWR,li1,159.8500,535.8400,1.800000
FILLER_193_329,VPWR,li1,158.2400,535.8400,1.800000
FILLER_193_317,VPWR,li1,154.1000,535.8400,1.800000
FILLER_193_305,VPWR,li1,148.5800,535.8400,1.800000
FILLER_193_293,VPWR,li1,143.0600,535.8400,1.800000
FILLER_193_281,VPWR,li1,137.5400,535.8400,1.800000
FILLER_193_279,VPWR,li1,134.0900,535.8400,1.800000
FILLER_193_275,VPWR,li1,132.9400,535.8400,1.800000
FILLER_193_263,VPWR,li1,129.2600,535.8400,1.800000
FILLER_193_251,VPWR,li1,123.7400,535.8400,1.800000
FILLER_193_247,VPWR,li1,119.3700,535.8400,1.800000
FILLER_193_243,VPWR,li1,118.2200,535.8400,1.800000
FILLER_193_225,VPWR,li1,109.9400,535.8400,1.800000
FILLER_193_221,VPWR,li1,107.8700,535.8400,1.800000
FILLER_193_213,VPWR,li1,105.3400,535.8400,1.800000
FILLER_193_201,VPWR,li1,100.7400,535.8400,1.800000
FILLER_193_189,VPWR,li1,95.2200,535.8400,1.800000
FILLER_193_181,VPWR,li1,89.0100,535.8400,1.800000
FILLER_193_169,VPWR,li1,86.0200,535.8400,1.800000
FILLER_193_166,VPWR,li1,82.3400,535.8400,1.800000
FILLER_193_158,VPWR,li1,80.0400,535.8400,1.800000
FILLER_193_113,VPWR,li1,58.1900,535.8400,1.800000
FILLER_193_99,VPWR,li1,52.4400,535.8400,1.800000
FILLER_193_87,VPWR,li1,48.3000,535.8400,1.800000
FILLER_193_75,VPWR,li1,42.7800,535.8400,1.800000
FILLER_193_64,VPWR,li1,36.3400,535.8400,1.800000
FILLER_193_48,VPWR,li1,29.4400,535.8400,1.800000
FILLER_193_36,VPWR,li1,24.8400,535.8400,1.800000
FILLER_193_18,VPWR,li1,16.5600,535.8400,1.800000
FILLER_193_6,VPWR,li1,11.0400,535.8400,1.800000
FILLER_192_1409,VPWR,li1,655.5000,535.8400,1.799999
FILLER_192_1397,VPWR,li1,650.9000,535.8400,1.799999
FILLER_192_1385,VPWR,li1,645.3800,535.8400,1.799999
FILLER_192_1373,VPWR,li1,639.8600,535.8400,1.799999
FILLER_192_1371,VPWR,li1,636.4100,535.8400,1.799998
FILLER_192_1365,VPWR,li1,634.8000,535.8400,1.799998
FILLER_192_1353,VPWR,li1,630.6600,535.8400,1.799998
FILLER_192_1341,VPWR,li1,625.1400,535.8400,1.799997
FILLER_192_1329,VPWR,li1,619.6200,535.8400,1.799997
FILLER_192_1317,VPWR,li1,614.1000,535.8400,1.799996
FILLER_192_1310,VPWR,li1,609.5000,535.8400,1.799994
FILLER_192_1257,VPWR,li1,584.4300,535.8400,1.799984
FILLER_192_1245,VPWR,li1,580.9800,535.8400,1.799985
FILLER_192_1235,VPWR,li1,573.8500,535.8400,1.799975
FILLER_192_1231,VPWR,li1,572.7000,535.8400,1.799972
FILLER_192_1205,VPWR,li1,560.2800,535.8400,1.799969
FILLER_192_1203,VPWR,li1,559.1300,535.8400,1.799971
FILLER_192_1199,VPWR,li1,557.9800,535.8400,1.799971
FILLER_192_1182,VPWR,li1,549.4700,535.8400,1.799980
FILLER_192_1176,VPWR,li1,547.8600,535.8400,1.799976
FILLER_192_1167,VPWR,li1,542.8000,535.8400,1.799971
FILLER_192_1135,VPWR,li1,529.0000,535.8400,1.799970
FILLER_192_1093,VPWR,li1,508.7600,535.8400,1.799969
FILLER_192_1091,VPWR,li1,507.6100,535.8400,1.799969
FILLER_192_1041,VPWR,li1,484.6100,535.8400,1.799984
FILLER_192_1037,VPWR,li1,483.4600,535.8400,1.799983
FILLER_192_1035,VPWR,li1,481.8500,535.8400,1.799983
FILLER_192_977,VPWR,li1,455.6300,535.8400,1.799990
FILLER_192_925,VPWR,li1,432.8600,535.8400,1.799991
FILLER_192_914,VPWR,li1,426.1900,535.8400,1.799990
FILLER_192_901,VPWR,li1,421.3600,535.8400,1.799988
FILLER_192_869,VPWR,li1,405.9500,535.8400,1.799989
FILLER_192_858,VPWR,li1,400.4300,535.8400,1.799990
FILLER_192_837,VPWR,li1,391.2300,535.8400,1.799984
FILLER_192_813,VPWR,li1,379.9600,535.8400,1.799984
FILLER_192_811,VPWR,li1,378.8100,535.8400,1.799984
FILLER_192_807,VPWR,li1,377.6600,535.8400,1.799986
FILLER_192_781,VPWR,li1,366.1600,535.8400,1.799988
FILLER_192_757,VPWR,li1,354.6600,535.8400,1.799988
FILLER_192_750,VPWR,li1,351.9000,535.8400,1.799989
FILLER_192_701,VPWR,li1,330.7400,535.8400,1.799987
FILLER_192_645,VPWR,li1,302.9100,535.8400,1.799981
FILLER_192_640,VPWR,li1,300.8400,535.8400,1.799981
FILLER_192_620,VPWR,li1,292.1000,535.8400,1.799983
FILLER_192_589,VPWR,li1,276.6900,535.8400,1.799987
FILLER_192_587,VPWR,li1,275.7700,535.8400,1.799987
FILLER_192_575,VPWR,li1,272.7800,535.8400,1.799988
FILLER_192_564,VPWR,li1,265.4200,535.8400,1.799990
FILLER_192_521,VPWR,li1,245.6400,535.8400,1.799996
FILLER_192_513,VPWR,li1,243.3400,535.8400,1.799996
FILLER_192_501,VPWR,li1,238.7400,535.8400,1.799996
FILLER_192_489,VPWR,li1,233.2200,535.8400,1.799996
FILLER_192_477,VPWR,li1,227.7000,535.8400,1.799996
FILLER_192_475,VPWR,li1,224.2500,535.8400,1.799997
FILLER_192_469,VPWR,li1,222.6400,535.8400,1.799997
FILLER_192_457,VPWR,li1,218.5000,535.8400,1.799998
FILLER_192_445,VPWR,li1,212.9800,535.8400,1.799999
FILLER_192_433,VPWR,li1,207.4600,535.8400,1.799999
FILLER_192_421,VPWR,li1,201.9400,535.8400,1.799999
FILLER_192_419,VPWR,li1,198.4900,535.8400,1.799999
FILLER_192_413,VPWR,li1,196.8800,535.8400,1.799999
FILLER_192_401,VPWR,li1,192.7400,535.8400,1.799999
FILLER_192_389,VPWR,li1,187.2200,535.8400,1.800000
FILLER_192_377,VPWR,li1,181.7000,535.8400,1.800000
FILLER_192_365,VPWR,li1,176.1800,535.8400,1.800000
FILLER_192_363,VPWR,li1,172.7300,535.8400,1.800000
FILLER_192_357,VPWR,li1,171.1200,535.8400,1.800000
FILLER_192_345,VPWR,li1,166.9800,535.8400,1.800000
FILLER_192_333,VPWR,li1,161.4600,535.8400,1.800000
FILLER_192_321,VPWR,li1,155.9400,535.8400,1.800000
FILLER_192_309,VPWR,li1,150.4200,535.8400,1.800000
FILLER_192_305,VPWR,li1,146.5100,535.8400,1.800000
FILLER_192_293,VPWR,li1,143.0600,535.8400,1.800000
FILLER_192_281,VPWR,li1,137.5400,535.8400,1.800000
FILLER_192_272,VPWR,li1,131.5600,535.8400,1.800000
FILLER_192_265,VPWR,li1,127.6500,535.8400,1.800000
FILLER_192_253,VPWR,li1,124.6600,535.8400,1.800000
FILLER_192_249,VPWR,li1,120.7500,535.8400,1.800000
FILLER_192_241,VPWR,li1,118.2200,535.8400,1.800000
FILLER_192_229,VPWR,li1,113.6200,535.8400,1.800000
FILLER_192_217,VPWR,li1,108.1000,535.8400,1.800000
FILLER_192_211,VPWR,li1,102.8100,535.8400,1.800000
FILLER_192_192,VPWR,li1,94.7600,535.8400,1.800000
FILLER_192_180,VPWR,li1,91.0800,535.8400,1.800000
FILLER_192_171,VPWR,li1,84.6400,535.8400,1.800000
FILLER_192_154,VPWR,li1,77.2800,535.8400,1.800000
FILLER_192_144,VPWR,li1,72.6800,535.8400,1.800000
FILLER_192_139,VPWR,li1,69.6900,535.8400,1.800000
FILLER_192_131,VPWR,li1,67.6200,535.8400,1.800000
FILLER_192_120,VPWR,li1,61.1800,535.8400,1.800000
FILLER_192_109,VPWR,li1,56.3500,535.8400,1.800000
FILLER_192_97,VPWR,li1,52.9000,535.8400,1.800000
FILLER_192_85,VPWR,li1,47.3800,535.8400,1.800000
FILLER_192_81,VPWR,li1,43.4700,535.8400,1.800000
FILLER_192_71,VPWR,li1,38.4100,535.8400,1.800000
FILLER_192_65,VPWR,li1,36.8000,535.8400,1.800000
FILLER_192_53,VPWR,li1,32.6600,535.8400,1.800000
FILLER_192_41,VPWR,li1,27.1400,535.8400,1.800000
FILLER_192_29,VPWR,li1,21.6200,535.8400,1.800000
FILLER_192_27,VPWR,li1,18.1700,535.8400,1.800000
FILLER_192_15,VPWR,li1,15.1800,535.8400,1.800000
FILLER_192_3,VPWR,li1,9.6600,535.8400,1.800000
FILLER_191_1409,VPWR,li1,654.1200,530.4000,1.799999
FILLER_191_1401,VPWR,li1,651.8200,530.4000,1.799999
FILLER_191_1399,VPWR,li1,649.2900,530.4000,1.799999
FILLER_191_1393,VPWR,li1,647.6800,530.4000,1.799999
FILLER_191_1381,VPWR,li1,643.5400,530.4000,1.799999
FILLER_191_1369,VPWR,li1,638.0200,530.4000,1.799998
FILLER_191_1357,VPWR,li1,632.5000,530.4000,1.799998
FILLER_191_1345,VPWR,li1,626.9800,530.4000,1.799997
FILLER_191_1341,VPWR,li1,623.0700,530.4000,1.799996
FILLER_191_1333,VPWR,li1,620.5400,530.4000,1.799996
FILLER_191_1321,VPWR,li1,615.9400,530.4000,1.799995
FILLER_191_1309,VPWR,li1,610.4200,530.4000,1.799994
FILLER_191_1285,VPWR,li1,597.3100,530.4000,1.799985
FILLER_191_1277,VPWR,li1,594.7800,530.4000,1.799983
FILLER_191_1265,VPWR,li1,590.1800,530.4000,1.799981
FILLER_191_1253,VPWR,li1,584.6600,530.4000,1.799986
FILLER_191_1201,VPWR,li1,558.4400,530.4000,1.799986
FILLER_191_1189,VPWR,li1,555.2200,530.4000,1.799986
FILLER_191_1177,VPWR,li1,549.7000,530.4000,1.799986
FILLER_191_1155,VPWR,li1,537.0500,530.4000,1.799974
FILLER_191_1142,VPWR,li1,531.7600,530.4000,1.799975
FILLER_191_1130,VPWR,li1,528.0800,530.4000,1.799976
FILLER_191_1111,VPWR,li1,517.0400,530.4000,1.799977
FILLER_191_1098,VPWR,li1,511.5200,530.4000,1.799968
FILLER_191_1065,VPWR,li1,496.3400,530.4000,1.799972
FILLER_191_1063,VPWR,li1,494.7300,530.4000,1.799976
FILLER_191_1059,VPWR,li1,493.5800,530.4000,1.799976
FILLER_191_1042,VPWR,li1,486.6800,530.4000,1.799976
FILLER_191_1020,VPWR,li1,475.1800,530.4000,1.799967
FILLER_191_998,VPWR,li1,464.8300,530.4000,1.799976
FILLER_191_994,VPWR,li1,463.6800,530.4000,1.799976
FILLER_191_977,VPWR,li1,456.7800,530.4000,1.799977
FILLER_191_953,VPWR,li1,444.8200,530.4000,1.799968
FILLER_191_940,VPWR,li1,438.1500,530.4000,1.799970
FILLER_191_912,VPWR,li1,425.2700,530.4000,1.799977
FILLER_191_908,VPWR,li1,424.1200,530.4000,1.799977
FILLER_191_897,VPWR,li1,418.6000,530.4000,1.799973
FILLER_191_874,VPWR,li1,408.4800,530.4000,1.799975
FILLER_191_853,VPWR,li1,398.1300,530.4000,1.799980
FILLER_191_841,VPWR,li1,395.1400,530.4000,1.799980
FILLER_191_838,VPWR,li1,391.4600,530.4000,1.799981
FILLER_191_830,VPWR,li1,389.1600,530.4000,1.799982
FILLER_191_810,VPWR,li1,380.8800,530.4000,1.799986
FILLER_191_793,VPWR,li1,370.5300,530.4000,1.799991
FILLER_191_785,VPWR,li1,368.4600,530.4000,1.799990
FILLER_191_773,VPWR,li1,361.5600,530.4000,1.799986
FILLER_191_763,VPWR,li1,356.7300,530.4000,1.799985
FILLER_191_755,VPWR,li1,354.6600,530.4000,1.799985
FILLER_191_729,VPWR,li1,342.2400,530.4000,1.799986
FILLER_191_699,VPWR,li1,327.5200,530.4000,1.799977
FILLER_191_691,VPWR,li1,325.2200,530.4000,1.799978
FILLER_191_676,VPWR,li1,318.3200,530.4000,1.799979
FILLER_191_657,VPWR,li1,309.5800,530.4000,1.799985
FILLER_191_645,VPWR,li1,302.4500,530.4000,1.799979
FILLER_191_639,VPWR,li1,300.8400,530.4000,1.799979
FILLER_191_608,VPWR,li1,285.4300,530.4000,1.799987
FILLER_191_591,VPWR,li1,277.8400,530.4000,1.799988
FILLER_191_577,VPWR,li1,271.1700,530.4000,1.799985
FILLER_191_573,VPWR,li1,270.0200,530.4000,1.799983
FILLER_191_550,VPWR,li1,258.7500,530.4000,1.799981
FILLER_191_527,VPWR,li1,249.3200,530.4000,1.799987
FILLER_191_503,VPWR,li1,237.1300,530.4000,1.799984
FILLER_191_495,VPWR,li1,235.0600,530.4000,1.799985
FILLER_191_483,VPWR,li1,230.4600,530.4000,1.799987
FILLER_191_473,VPWR,li1,224.0200,530.4000,1.799992
FILLER_191_461,VPWR,li1,220.3400,530.4000,1.799995
FILLER_191_449,VPWR,li1,214.8200,530.4000,1.799995
FILLER_191_442,VPWR,li1,210.2200,530.4000,1.799996
FILLER_191_430,VPWR,li1,206.0800,530.4000,1.799996
FILLER_191_418,VPWR,li1,200.5600,530.4000,1.799997
FILLER_191_414,VPWR,li1,196.1900,530.4000,1.799997
FILLER_191_402,VPWR,li1,193.2000,530.4000,1.799997
FILLER_191_388,VPWR,li1,184.9200,530.4000,1.799996
FILLER_191_376,VPWR,li1,181.2400,530.4000,1.799995
FILLER_191_357,VPWR,li1,169.9700,530.4000,1.799995
FILLER_191_349,VPWR,li1,167.9000,530.4000,1.799996
FILLER_191_337,VPWR,li1,163.3000,530.4000,1.799997
FILLER_191_334,VPWR,li1,159.6200,530.4000,1.799998
FILLER_191_326,VPWR,li1,157.3200,530.4000,1.799998
FILLER_191_314,VPWR,li1,152.7200,530.4000,1.799998
FILLER_191_302,VPWR,li1,147.2000,530.4000,1.799999
FILLER_191_293,VPWR,li1,140.5300,530.4000,1.799999
FILLER_191_281,VPWR,li1,137.5400,530.4000,1.799999
FILLER_191_279,VPWR,li1,134.0900,530.4000,1.799999
FILLER_191_271,VPWR,li1,132.0200,530.4000,1.799999
FILLER_191_259,VPWR,li1,127.4200,530.4000,1.800000
FILLER_191_248,VPWR,li1,120.0600,530.4000,1.800000
FILLER_191_237,VPWR,li1,115.0000,530.4000,1.800000
FILLER_191_225,VPWR,li1,111.7800,530.4000,1.800000
FILLER_191_222,VPWR,li1,108.1000,530.4000,1.800000
FILLER_191_210,VPWR,li1,103.0400,530.4000,1.800000
FILLER_191_201,VPWR,li1,98.2100,530.4000,1.800000
FILLER_191_181,VPWR,li1,91.5400,530.4000,1.800000
FILLER_191_169,VPWR,li1,86.0200,530.4000,1.800000
FILLER_191_167,VPWR,li1,82.5700,530.4000,1.800000
FILLER_191_161,VPWR,li1,80.2700,530.4000,1.800000
FILLER_191_153,VPWR,li1,77.7400,530.4000,1.800000
FILLER_191_141,VPWR,li1,73.1400,530.4000,1.800000
FILLER_191_135,VPWR,li1,67.8500,530.4000,1.800000
FILLER_191_123,VPWR,li1,64.8600,530.4000,1.800000
FILLER_191_119,VPWR,li1,60.4900,530.4000,1.800000
FILLER_191_113,VPWR,li1,58.8800,530.4000,1.800000
FILLER_191_110,VPWR,li1,56.5800,530.4000,1.800000
FILLER_191_98,VPWR,li1,53.3600,530.4000,1.800000
FILLER_191_87,VPWR,li1,46.0000,530.4000,1.800000
FILLER_191_80,VPWR,li1,43.0100,530.4000,1.800000
FILLER_191_69,VPWR,li1,38.6400,530.4000,1.800000
FILLER_191_57,VPWR,li1,34.5000,530.4000,1.800000
FILLER_191_54,VPWR,li1,30.8200,530.4000,1.800000
FILLER_191_42,VPWR,li1,27.6000,530.4000,1.800000
FILLER_191_30,VPWR,li1,22.0800,530.4000,1.800000
FILLER_191_18,VPWR,li1,16.5600,530.4000,1.800000
FILLER_191_8,VPWR,li1,9.8900,530.4000,1.800000
FILLER_190_1409,VPWR,li1,654.5800,530.4000,1.799999
FILLER_190_1397,VPWR,li1,650.9000,530.4000,1.799999
FILLER_190_1385,VPWR,li1,645.3800,530.4000,1.799999
FILLER_190_1373,VPWR,li1,639.8600,530.4000,1.799999
FILLER_190_1371,VPWR,li1,636.4100,530.4000,1.799998
FILLER_190_1365,VPWR,li1,634.8000,530.4000,1.799998
FILLER_190_1353,VPWR,li1,630.6600,530.4000,1.799997
FILLER_190_1341,VPWR,li1,625.1400,530.4000,1.799997
FILLER_190_1329,VPWR,li1,619.6200,530.4000,1.799996
FILLER_190_1317,VPWR,li1,614.1000,530.4000,1.799995
FILLER_190_1314,VPWR,li1,610.4200,530.4000,1.799994
FILLER_190_1302,VPWR,li1,607.2000,530.4000,1.799992
FILLER_190_1286,VPWR,li1,598.9200,530.4000,1.799985
FILLER_190_1261,VPWR,li1,586.5000,530.4000,1.799984
FILLER_190_1257,VPWR,li1,584.4300,530.4000,1.799986
FILLER_190_1239,VPWR,li1,575.6900,530.4000,1.799985
FILLER_190_1233,VPWR,li1,574.0800,530.4000,1.799985
FILLER_190_1203,VPWR,li1,559.1300,530.4000,1.799985
FILLER_190_1195,VPWR,li1,557.0600,530.4000,1.799986
FILLER_190_1185,VPWR,li1,550.8500,530.4000,1.799988
FILLER_190_1176,VPWR,li1,546.7100,530.4000,1.799983
FILLER_190_1163,VPWR,li1,541.4200,530.4000,1.799977
FILLER_190_1140,VPWR,li1,531.7600,530.4000,1.799975
FILLER_190_1119,VPWR,li1,520.4900,530.4000,1.799981
FILLER_190_1111,VPWR,li1,518.4200,530.4000,1.799977
FILLER_190_1088,VPWR,li1,506.9200,530.4000,1.799968
FILLER_190_1061,VPWR,li1,494.5000,530.4000,1.799976
FILLER_190_1049,VPWR,li1,490.8200,530.4000,1.799981
FILLER_190_1037,VPWR,li1,485.3000,530.4000,1.799976
FILLER_190_1023,VPWR,li1,477.0200,530.4000,1.799969
FILLER_190_1001,VPWR,li1,466.4400,530.4000,1.799972
FILLER_190_979,VPWR,li1,456.0900,530.4000,1.799975
FILLER_190_973,VPWR,li1,454.4800,530.4000,1.799975
FILLER_190_961,VPWR,li1,448.2700,530.4000,1.799971
FILLER_190_912,VPWR,li1,427.8000,530.4000,1.799979
FILLER_190_891,VPWR,li1,415.6100,530.4000,1.799972
FILLER_190_887,VPWR,li1,414.4600,530.4000,1.799972
FILLER_190_865,VPWR,li1,404.1100,530.4000,1.799977
FILLER_190_853,VPWR,li1,398.1300,530.4000,1.799980
FILLER_190_849,VPWR,li1,396.9800,530.4000,1.799980
FILLER_190_828,VPWR,li1,386.6300,530.4000,1.799983
FILLER_190_822,VPWR,li1,385.0200,530.4000,1.799983
FILLER_190_804,VPWR,li1,377.2000,530.4000,1.799987
FILLER_190_796,VPWR,li1,371.9100,530.4000,1.799991
FILLER_190_790,VPWR,li1,370.3000,530.4000,1.799991
FILLER_190_766,VPWR,li1,358.8000,530.4000,1.799986
FILLER_190_701,VPWR,li1,328.2100,530.4000,1.799977
FILLER_190_684,VPWR,li1,320.3900,530.4000,1.799979
FILLER_190_680,VPWR,li1,319.2400,530.4000,1.799979
FILLER_190_662,VPWR,li1,310.7300,530.4000,1.799985
FILLER_190_654,VPWR,li1,308.2000,530.4000,1.799983
FILLER_190_645,VPWR,li1,302.6800,530.4000,1.799979
FILLER_190_616,VPWR,li1,290.2600,530.4000,1.799985
FILLER_190_608,VPWR,li1,285.4300,530.4000,1.799987
FILLER_190_604,VPWR,li1,284.2800,530.4000,1.799988
FILLER_190_533,VPWR,li1,252.0800,530.4000,1.799988
FILLER_190_524,VPWR,li1,248.4000,530.4000,1.799987
FILLER_190_511,VPWR,li1,241.9600,530.4000,1.799982
FILLER_190_499,VPWR,li1,237.8200,530.4000,1.799984
FILLER_190_489,VPWR,li1,230.6900,530.4000,1.799987
FILLER_190_477,VPWR,li1,227.7000,530.4000,1.799990
FILLER_190_470,VPWR,li1,223.1000,530.4000,1.799992
FILLER_190_458,VPWR,li1,218.9600,530.4000,1.799995
FILLER_190_451,VPWR,li1,213.2100,530.4000,1.799996
FILLER_190_447,VPWR,li1,212.0600,530.4000,1.799996
FILLER_190_435,VPWR,li1,208.3800,530.4000,1.799996
FILLER_190_429,VPWR,li1,203.5500,530.4000,1.799996
FILLER_190_421,VPWR,li1,201.0200,530.4000,1.799997
FILLER_190_419,VPWR,li1,198.4900,530.4000,1.799997
FILLER_190_413,VPWR,li1,196.8800,530.4000,1.799997
FILLER_190_401,VPWR,li1,192.7400,530.4000,1.799997
FILLER_190_389,VPWR,li1,187.2200,530.4000,1.799996
FILLER_190_377,VPWR,li1,181.7000,530.4000,1.799995
FILLER_190_365,VPWR,li1,176.1800,530.4000,1.799994
FILLER_190_363,VPWR,li1,172.7300,530.4000,1.799994
FILLER_190_357,VPWR,li1,171.1200,530.4000,1.799995
FILLER_190_345,VPWR,li1,166.9800,530.4000,1.799996
FILLER_190_333,VPWR,li1,161.4600,530.4000,1.799997
FILLER_190_321,VPWR,li1,155.9400,530.4000,1.799998
FILLER_190_309,VPWR,li1,150.4200,530.4000,1.799998
FILLER_190_307,VPWR,li1,146.9700,530.4000,1.799999
FILLER_190_301,VPWR,li1,145.3600,530.4000,1.799999
FILLER_190_289,VPWR,li1,141.2200,530.4000,1.799999
FILLER_190_277,VPWR,li1,135.7000,530.4000,1.799999
FILLER_190_265,VPWR,li1,130.1800,530.4000,1.800000
FILLER_190_253,VPWR,li1,124.6600,530.4000,1.800000
FILLER_190_248,VPWR,li1,120.5200,530.4000,1.800000
FILLER_190_236,VPWR,li1,116.8400,530.4000,1.800000
FILLER_190_232,VPWR,li1,112.4700,530.4000,1.800000
FILLER_190_220,VPWR,li1,107.6400,530.4000,1.800000
FILLER_190_209,VPWR,li1,103.0400,530.4000,1.800000
FILLER_190_201,VPWR,li1,98.2100,530.4000,1.800000
FILLER_190_197,VPWR,li1,97.0600,530.4000,1.800000
FILLER_190_188,VPWR,li1,93.8400,530.4000,1.800000
FILLER_190_179,VPWR,li1,88.5500,530.4000,1.800000
FILLER_190_167,VPWR,li1,85.1000,530.4000,1.800000
FILLER_190_159,VPWR,li1,78.8900,530.4000,1.800000
FILLER_190_153,VPWR,li1,77.2800,530.4000,1.800000
FILLER_190_141,VPWR,li1,73.1400,530.4000,1.800000
FILLER_190_129,VPWR,li1,66.7000,530.4000,1.800000
FILLER_190_113,VPWR,li1,57.7300,530.4000,1.800000
FILLER_190_109,VPWR,li1,56.5800,530.4000,1.800000
FILLER_190_104,VPWR,li1,53.8200,530.4000,1.800000
FILLER_190_97,VPWR,li1,50.6000,530.4000,1.800000
FILLER_190_85,VPWR,li1,47.3800,530.4000,1.800000
FILLER_190_81,VPWR,li1,43.4700,530.4000,1.800000
FILLER_190_73,VPWR,li1,40.9400,530.4000,1.800000
FILLER_190_61,VPWR,li1,36.3400,530.4000,1.800000
FILLER_190_51,VPWR,li1,29.9000,530.4000,1.800000
FILLER_190_39,VPWR,li1,26.2200,530.4000,1.800000
FILLER_190_29,VPWR,li1,19.5500,530.4000,1.800000
FILLER_190_26,VPWR,li1,17.9400,530.4000,1.800000
FILLER_190_18,VPWR,li1,15.6400,530.4000,1.800000
FILLER_190_6,VPWR,li1,11.0400,530.4000,1.800000
FILLER_189_1413,VPWR,li1,656.4200,524.9600,1.799999
FILLER_189_1401,VPWR,li1,652.7400,524.9600,1.799999
FILLER_189_1399,VPWR,li1,649.2900,524.9600,1.799999
FILLER_189_1393,VPWR,li1,647.6800,524.9600,1.799999
FILLER_189_1381,VPWR,li1,643.5400,524.9600,1.799999
FILLER_189_1369,VPWR,li1,638.0200,524.9600,1.799999
FILLER_189_1357,VPWR,li1,632.5000,524.9600,1.799998
FILLER_189_1345,VPWR,li1,626.9800,524.9600,1.799998
FILLER_189_1343,VPWR,li1,623.5300,524.9600,1.799997
FILLER_189_1331,VPWR,li1,620.5400,524.9600,1.799997
FILLER_189_1319,VPWR,li1,615.0200,524.9600,1.799996
FILLER_189_1307,VPWR,li1,609.5000,524.9600,1.799996
FILLER_189_1253,VPWR,li1,583.2800,524.9600,1.799988
FILLER_189_1228,VPWR,li1,571.3200,524.9600,1.799981
FILLER_189_1216,VPWR,li1,567.6400,524.9600,1.799978
FILLER_189_1203,VPWR,li1,559.8200,524.9600,1.799983
FILLER_189_1177,VPWR,li1,548.3200,524.9600,1.799989
FILLER_189_1159,VPWR,li1,540.5000,524.9600,1.799988
FILLER_189_1135,VPWR,li1,528.5400,524.9600,1.799989
FILLER_189_1125,VPWR,li1,523.2500,524.9600,1.799991
FILLER_189_1121,VPWR,li1,522.1000,524.9600,1.799992
FILLER_189_1119,VPWR,li1,520.4900,524.9600,1.799992
FILLER_189_1111,VPWR,li1,518.4200,524.9600,1.799991
FILLER_189_1063,VPWR,li1,494.7300,524.9600,1.799987
FILLER_189_1035,VPWR,li1,483.4600,524.9600,1.799983
FILLER_189_1023,VPWR,li1,478.8600,524.9600,1.799980
FILLER_189_1007,VPWR,li1,468.9700,524.9600,1.799981
FILLER_189_999,VPWR,li1,466.9000,524.9600,1.799983
FILLER_189_981,VPWR,li1,457.2400,524.9600,1.799989
FILLER_189_973,VPWR,li1,454.9400,524.9600,1.799988
FILLER_189_944,VPWR,li1,441.6000,524.9600,1.799987
FILLER_189_933,VPWR,li1,435.1600,524.9600,1.799988
FILLER_189_923,VPWR,li1,430.3300,524.9600,1.799991
