Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_144_1147,VGND,li1,533.3700,402.5600,0.000012
FILLER_144_1143,VGND,li1,532.2200,402.5600,0.000012
FILLER_144_1131,VGND,li1,526.4700,402.5600,0.000010
FILLER_144_1123,VGND,li1,523.9400,402.5600,0.000010
FILLER_144_1102,VGND,li1,512.6700,402.5600,0.000018
FILLER_144_1046,VGND,li1,488.5200,402.5600,0.000023
FILLER_144_1030,VGND,li1,480.7000,402.5600,0.000026
FILLER_144_1005,VGND,li1,468.5100,402.5600,0.000018
FILLER_144_993,VGND,li1,465.0600,402.5600,0.000014
FILLER_144_981,VGND,li1,459.5400,402.5600,0.000016
FILLER_144_979,VGND,li1,456.0900,402.5600,0.000017
FILLER_144_973,VGND,li1,454.4800,402.5600,0.000017
FILLER_144_961,VGND,li1,450.3400,402.5600,0.000018
FILLER_144_937,VGND,li1,437.4600,402.5600,0.000016
FILLER_144_925,VGND,li1,433.7800,402.5600,0.000014
FILLER_144_918,VGND,li1,429.1800,402.5600,0.000019
FILLER_144_873,VGND,li1,407.3300,402.5600,0.000014
FILLER_144_869,VGND,li1,406.1800,402.5600,0.000014
FILLER_144_867,VGND,li1,404.5700,402.5600,0.000012
FILLER_144_857,VGND,li1,400.2000,402.5600,0.000014
FILLER_144_849,VGND,li1,396.2900,402.5600,0.000016
FILLER_144_837,VGND,li1,393.3000,402.5600,0.000017
FILLER_144_825,VGND,li1,387.7800,402.5600,0.000019
FILLER_144_813,VGND,li1,380.1900,402.5600,0.000017
FILLER_144_811,VGND,li1,378.8100,402.5600,0.000017
FILLER_144_805,VGND,li1,377.2000,402.5600,0.000015
FILLER_144_776,VGND,li1,362.7100,402.5600,0.000020
FILLER_144_770,VGND,li1,361.1000,402.5600,0.000020
FILLER_144_757,VGND,li1,354.6600,402.5600,0.000021
FILLER_144_755,VGND,li1,353.0500,402.5600,0.000021
FILLER_144_749,VGND,li1,351.4400,402.5600,0.000021
FILLER_144_717,VGND,li1,335.5700,402.5600,0.000029
FILLER_144_707,VGND,li1,330.9700,402.5600,0.000027
FILLER_144_701,VGND,li1,329.3600,402.5600,0.000027
FILLER_144_696,VGND,li1,326.6000,402.5600,0.000026
FILLER_144_668,VGND,li1,313.0300,402.5600,0.000016
FILLER_144_664,VGND,li1,311.8800,402.5600,0.000018
FILLER_144_652,VGND,li1,308.2000,402.5600,0.000020
FILLER_144_648,VGND,li1,303.8300,402.5600,0.000023
FILLER_144_642,VGND,li1,301.3000,402.5600,0.000025
FILLER_144_612,VGND,li1,288.8800,402.5600,0.000019
FILLER_144_598,VGND,li1,281.2900,402.5600,0.000015
FILLER_144_565,VGND,li1,266.1100,402.5600,0.000024
FILLER_144_557,VGND,li1,263.5800,402.5600,0.000022
FILLER_144_545,VGND,li1,258.9800,402.5600,0.000021
FILLER_144_533,VGND,li1,253.4600,402.5600,0.000018
FILLER_144_531,VGND,li1,250.0100,402.5600,0.000025
FILLER_144_473,VGND,li1,223.7900,402.5600,0.000023
FILLER_144_466,VGND,li1,220.5700,402.5600,0.000028
FILLER_144_462,VGND,li1,218.2700,402.5600,0.000032
FILLER_144_456,VGND,li1,216.6600,402.5600,0.000032
FILLER_144_448,VGND,li1,211.8300,402.5600,0.000038
FILLER_144_410,VGND,li1,194.5800,402.5600,0.000030
FILLER_144_385,VGND,li1,183.3100,402.5600,0.000037
FILLER_144_377,VGND,li1,179.4000,402.5600,0.000036
FILLER_144_365,VGND,li1,176.1800,402.5600,0.000036
FILLER_144_356,VGND,li1,171.1200,402.5600,0.000034
FILLER_144_344,VGND,li1,166.5200,402.5600,0.000033
FILLER_144_330,VGND,li1,157.5500,402.5600,0.000056
FILLER_144_326,VGND,li1,156.4000,402.5600,0.000056
FILLER_144_316,VGND,li1,152.2600,402.5600,0.000069
FILLER_144_300,VGND,li1,143.7500,402.5600,0.000079
FILLER_144_296,VGND,li1,142.6000,402.5600,0.000079
FILLER_144_266,VGND,li1,128.1100,402.5600,0.000063
FILLER_144_260,VGND,li1,126.5000,402.5600,0.000063
FILLER_144_249,VGND,li1,120.7500,402.5600,0.000060
FILLER_144_241,VGND,li1,118.2200,402.5600,0.000057
FILLER_144_228,VGND,li1,111.3200,402.5600,0.000045
FILLER_144_209,VGND,li1,104.4200,402.5600,0.000029
FILLER_144_197,VGND,li1,98.9000,402.5600,0.000026
FILLER_144_195,VGND,li1,95.4500,402.5600,0.000023
FILLER_144_191,VGND,li1,94.3000,402.5600,0.000023
FILLER_144_179,VGND,li1,89.2400,402.5600,0.000019
FILLER_144_167,VGND,li1,85.1000,402.5600,0.000016
FILLER_144_153,VGND,li1,77.7400,402.5600,0.000009
FILLER_144_141,VGND,li1,73.1400,402.5600,0.000006
FILLER_144_137,VGND,li1,69.2300,402.5600,0.000005
FILLER_144_129,VGND,li1,66.7000,402.5600,0.000004
FILLER_144_117,VGND,li1,62.1000,402.5600,0.000004
FILLER_144_105,VGND,li1,56.5800,402.5600,0.000003
FILLER_144_97,VGND,li1,50.6000,402.5600,0.000002
FILLER_144_85,VGND,li1,47.3800,402.5600,0.000002
FILLER_144_72,VGND,li1,41.4000,402.5600,0.000001
FILLER_144_60,VGND,li1,35.8800,402.5600,0.000001
FILLER_144_48,VGND,li1,30.3600,402.5600,0.000001
FILLER_144_41,VGND,li1,24.6100,402.5600,0.000001
FILLER_144_29,VGND,li1,21.6200,402.5600,0.000001
FILLER_144_27,VGND,li1,18.1700,402.5600,0.000001
FILLER_144_15,VGND,li1,15.1800,402.5600,0.000000
FILLER_144_3,VGND,li1,9.6600,402.5600,0.000001
FILLER_143_1401,VGND,li1,652.7400,402.5600,0.000002
FILLER_143_1399,VGND,li1,649.2900,402.5600,0.000002
FILLER_143_1393,VGND,li1,647.6800,402.5600,0.000002
FILLER_143_1381,VGND,li1,643.5400,402.5600,0.000002
FILLER_143_1369,VGND,li1,638.0200,402.5600,0.000003
FILLER_143_1357,VGND,li1,632.5000,402.5600,0.000005
FILLER_143_1345,VGND,li1,626.9800,402.5600,0.000006
FILLER_143_1342,VGND,li1,623.3000,402.5600,0.000007
FILLER_143_1320,VGND,li1,613.1800,402.5600,0.000006
FILLER_143_1312,VGND,li1,610.8800,402.5600,0.000007
FILLER_143_1302,VGND,li1,604.6700,402.5600,0.000009
FILLER_143_1298,VGND,li1,603.5200,402.5600,0.000009
FILLER_143_1282,VGND,li1,596.6200,402.5600,0.000010
FILLER_143_1270,VGND,li1,592.4800,402.5600,0.000009
FILLER_143_1259,VGND,li1,585.5800,402.5600,0.000008
FILLER_143_1233,VGND,li1,574.0800,402.5600,0.000012
FILLER_143_1222,VGND,li1,567.8700,402.5600,0.000013
FILLER_143_1200,VGND,li1,557.9800,402.5600,0.000011
FILLER_143_1177,VGND,li1,547.6300,402.5600,0.000012
FILLER_143_1175,VGND,li1,546.2500,402.5600,0.000012
FILLER_143_1171,VGND,li1,545.1000,402.5600,0.000012
FILLER_143_1150,VGND,li1,534.7500,402.5600,0.000012
FILLER_143_1146,VGND,li1,533.6000,402.5600,0.000012
FILLER_143_1136,VGND,li1,528.7700,402.5600,0.000011
FILLER_143_1121,VGND,li1,522.5600,402.5600,0.000010
FILLER_143_1119,VGND,li1,520.4900,402.5600,0.000012
FILLER_143_1108,VGND,li1,516.1200,402.5600,0.000016
FILLER_143_1093,VGND,li1,509.6800,402.5600,0.000021
FILLER_143_1063,VGND,li1,494.7300,402.5600,0.000019
FILLER_143_1059,VGND,li1,493.5800,402.5600,0.000019
FILLER_143_1049,VGND,li1,488.2900,402.5600,0.000023
FILLER_143_1045,VGND,li1,487.1400,402.5600,0.000023
FILLER_143_1022,VGND,li1,475.8700,402.5600,0.000026
FILLER_143_1018,VGND,li1,474.7200,402.5600,0.000026
FILLER_143_1007,VGND,li1,468.9700,402.5600,0.000018
FILLER_143_1001,VGND,li1,467.3600,402.5600,0.000018
FILLER_143_973,VGND,li1,453.3300,402.5600,0.000017
FILLER_143_949,VGND,li1,442.7500,402.5600,0.000018
FILLER_143_921,VGND,li1,431.0200,402.5600,0.000017
FILLER_143_908,VGND,li1,424.1200,402.5600,0.000024
FILLER_143_897,VGND,li1,418.6000,402.5600,0.000021
FILLER_143_895,VGND,li1,417.4500,402.5600,0.000020
FILLER_143_891,VGND,li1,416.3000,402.5600,0.000020
FILLER_143_850,VGND,li1,397.2100,402.5600,0.000016
FILLER_143_838,VGND,li1,391.4600,402.5600,0.000018
FILLER_143_794,VGND,li1,371.2200,402.5600,0.000015
FILLER_143_783,VGND,li1,365.9300,402.5600,0.000018
FILLER_143_777,VGND,li1,364.3200,402.5600,0.000018
FILLER_143_749,VGND,li1,351.9000,402.5600,0.000021
FILLER_143_727,VGND,li1,340.1700,402.5600,0.000026
FILLER_143_721,VGND,li1,338.5600,402.5600,0.000029
FILLER_143_698,VGND,li1,327.2900,402.5600,0.000026
FILLER_143_685,VGND,li1,322.0000,402.5600,0.000023
FILLER_143_673,VGND,li1,317.8600,402.5600,0.000021
FILLER_143_662,VGND,li1,310.7300,402.5600,0.000018
FILLER_143_650,VGND,li1,307.2800,402.5600,0.000020
FILLER_143_638,VGND,li1,299.4600,402.5600,0.000025
FILLER_143_617,VGND,li1,292.1000,402.5600,0.000022
FILLER_143_608,VGND,li1,287.0400,402.5600,0.000016
FILLER_143_596,VGND,li1,282.4400,402.5600,0.000015
FILLER_143_584,VGND,li1,276.9200,402.5600,0.000019
FILLER_143_575,VGND,li1,270.2500,402.5600,0.000022
FILLER_143_569,VGND,li1,268.6400,402.5600,0.000023
FILLER_143_561,VGND,li1,263.8100,402.5600,0.000022
FILLER_143_556,VGND,li1,262.2000,402.5600,0.000022
FILLER_143_549,VGND,li1,258.7500,402.5600,0.000021
FILLER_143_537,VGND,li1,255.3000,402.5600,0.000019
FILLER_143_526,VGND,li1,248.4000,402.5600,0.000025
FILLER_143_505,VGND,li1,238.5100,402.5600,0.000027
FILLER_143_502,VGND,li1,236.9000,402.5600,0.000027
FILLER_143_494,VGND,li1,234.6000,402.5600,0.000026
FILLER_143_473,VGND,li1,224.0200,402.5600,0.000020
FILLER_143_461,VGND,li1,220.3400,402.5600,0.000028
FILLER_143_449,VGND,li1,214.8200,402.5600,0.000036
FILLER_143_447,VGND,li1,211.3700,402.5600,0.000038
FILLER_143_439,VGND,li1,209.3000,402.5600,0.000041
FILLER_143_433,VGND,li1,205.1600,402.5600,0.000041
FILLER_143_414,VGND,li1,196.1900,402.5600,0.000034
FILLER_143_410,VGND,li1,195.0400,402.5600,0.000030
FILLER_143_393,VGND,li1,186.5300,402.5600,0.000038
FILLER_143_388,VGND,li1,184.9200,402.5600,0.000037
FILLER_143_365,VGND,li1,174.8000,402.5600,0.000035
FILLER_143_341,VGND,li1,162.6100,402.5600,0.000041
FILLER_143_337,VGND,li1,161.4600,402.5600,0.000041
FILLER_143_334,VGND,li1,159.6200,402.5600,0.000048
FILLER_143_322,VGND,li1,156.4000,402.5600,0.000056
FILLER_143_303,VGND,li1,146.2800,402.5600,0.000083
FILLER_143_276,VGND,li1,133.4000,402.5600,0.000053
FILLER_143_239,VGND,li1,116.8400,402.5600,0.000054
FILLER_143_233,VGND,li1,113.3900,402.5600,0.000050
FILLER_143_225,VGND,li1,110.8600,402.5600,0.000045
FILLER_143_222,VGND,li1,108.1000,402.5600,0.000040
FILLER_143_214,VGND,li1,105.8000,402.5600,0.000029
FILLER_143_204,VGND,li1,100.0500,402.5600,0.000028
FILLER_143_196,VGND,li1,97.5200,402.5600,0.000026
FILLER_143_184,VGND,li1,92.9200,402.5600,0.000021
FILLER_143_172,VGND,li1,87.4000,402.5600,0.000018
FILLER_143_156,VGND,li1,80.0400,402.5600,0.000011
FILLER_143_136,VGND,li1,68.7700,402.5600,0.000005
FILLER_143_124,VGND,li1,65.3200,402.5600,0.000004
FILLER_143_113,VGND,li1,58.8800,402.5600,0.000003
FILLER_143_109,VGND,li1,56.3500,402.5600,0.000003
FILLER_143_99,VGND,li1,51.2900,402.5600,0.000002
FILLER_143_93,VGND,li1,49.6800,402.5600,0.000002
FILLER_143_81,VGND,li1,45.5400,402.5600,0.000001
FILLER_143_69,VGND,li1,40.0200,402.5600,0.000001
FILLER_143_57,VGND,li1,34.5000,402.5600,0.000001
FILLER_143_50,VGND,li1,29.9000,402.5600,0.000001
FILLER_143_32,VGND,li1,22.0800,402.5600,0.000001
FILLER_143_20,VGND,li1,17.4800,402.5600,0.000001
FILLER_143_8,VGND,li1,9.8900,402.5600,0.000001
FILLER_142_1409,VGND,li1,654.5800,397.1200,0.000001
FILLER_142_1397,VGND,li1,650.9000,397.1200,0.000001
FILLER_142_1385,VGND,li1,645.3800,397.1200,0.000001
FILLER_142_1373,VGND,li1,639.8600,397.1200,0.000001
FILLER_142_1369,VGND,li1,635.9500,397.1200,0.000002
FILLER_142_1357,VGND,li1,632.5000,397.1200,0.000002
FILLER_142_1345,VGND,li1,626.9800,397.1200,0.000003
FILLER_142_1333,VGND,li1,621.4600,397.1200,0.000004
FILLER_142_1323,VGND,li1,614.3300,397.1200,0.000004
FILLER_142_1317,VGND,li1,612.7200,397.1200,0.000005
FILLER_142_1306,VGND,li1,606.7400,397.1200,0.000008
FILLER_142_1294,VGND,li1,603.5200,397.1200,0.000010
FILLER_142_1273,VGND,li1,591.3300,397.1200,0.000014
FILLER_142_1261,VGND,li1,588.3400,397.1200,0.000014
FILLER_142_1259,VGND,li1,584.8900,397.1200,0.000013
FILLER_142_1255,VGND,li1,583.7400,397.1200,0.000016
FILLER_142_1242,VGND,li1,577.7600,397.1200,0.000022
FILLER_142_1218,VGND,li1,566.7200,397.1200,0.000028
FILLER_142_1205,VGND,li1,560.2800,397.1200,0.000019
FILLER_142_1201,VGND,li1,558.6700,397.1200,0.000019
FILLER_142_1193,VGND,li1,556.1400,397.1200,0.000017
FILLER_142_1184,VGND,li1,550.3900,397.1200,0.000019
FILLER_142_1161,VGND,li1,539.8100,397.1200,0.000021
FILLER_142_1149,VGND,li1,536.8200,397.1200,0.000020
FILLER_142_1113,VGND,li1,518.8800,397.1200,0.000017
FILLER_142_1071,VGND,li1,498.4100,397.1200,0.000016
FILLER_142_1063,VGND,li1,496.3400,397.1200,0.000015
FILLER_142_1037,VGND,li1,483.9200,397.1200,0.000026
FILLER_142_1016,VGND,li1,474.2600,397.1200,0.000025
FILLER_142_995,VGND,li1,463.4500,397.1200,0.000016
FILLER_142_985,VGND,li1,458.8500,397.1200,0.000021
FILLER_142_981,VGND,li1,457.7000,397.1200,0.000021
FILLER_142_977,VGND,li1,455.6300,397.1200,0.000022
FILLER_142_956,VGND,li1,445.9700,397.1200,0.000028
FILLER_142_944,VGND,li1,439.9900,397.1200,0.000028
FILLER_142_932,VGND,li1,434.9300,397.1200,0.000021
FILLER_142_922,VGND,li1,430.1000,397.1200,0.000019
FILLER_142_889,VGND,li1,415.3800,397.1200,0.000023
FILLER_142_862,VGND,li1,403.4200,397.1200,0.000018
FILLER_142_806,VGND,li1,377.6600,397.1200,0.000033
FILLER_142_793,VGND,li1,371.2200,397.1200,0.000025
FILLER_142_767,VGND,li1,359.7200,397.1200,0.000027
FILLER_142_757,VGND,li1,353.9700,397.1200,0.000026
FILLER_142_755,VGND,li1,353.0500,397.1200,0.000026
FILLER_142_751,VGND,li1,351.9000,397.1200,0.000026
FILLER_142_730,VGND,li1,342.0100,397.1200,0.000025
FILLER_142_709,VGND,li1,331.8900,397.1200,0.000039
FILLER_142_705,VGND,li1,330.7400,397.1200,0.000039
FILLER_142_698,VGND,li1,327.0600,397.1200,0.000044
FILLER_142_595,VGND,li1,279.4500,397.1200,0.000035
FILLER_142_589,VGND,li1,277.8400,397.1200,0.000035
FILLER_142_585,VGND,li1,275.3100,397.1200,0.000035
FILLER_142_573,VGND,li1,271.8600,397.1200,0.000035
FILLER_142_561,VGND,li1,266.3400,397.1200,0.000032
FILLER_142_553,VGND,li1,260.5900,397.1200,0.000029
FILLER_142_545,VGND,li1,258.0600,397.1200,0.000026
FILLER_142_533,VGND,li1,253.4600,397.1200,0.000024
FILLER_142_530,VGND,li1,249.7800,397.1200,0.000033
FILLER_142_519,VGND,li1,245.1800,397.1200,0.000042
FILLER_142_507,VGND,li1,240.5800,397.1200,0.000046
FILLER_142_495,VGND,li1,235.9800,397.1200,0.000046
FILLER_142_481,VGND,li1,228.1600,397.1200,0.000041
FILLER_142_472,VGND,li1,223.5600,397.1200,0.000034
FILLER_142_425,VGND,li1,201.2500,397.1200,0.000038
FILLER_142_421,VGND,li1,200.1000,397.1200,0.000034
FILLER_142_419,VGND,li1,198.4900,397.1200,0.000031
FILLER_142_407,VGND,li1,195.5000,397.1200,0.000025
FILLER_142_395,VGND,li1,189.9800,397.1200,0.000030
FILLER_142_371,VGND,li1,176.4100,397.1200,0.000038
FILLER_142_365,VGND,li1,174.8000,397.1200,0.000038
FILLER_142_354,VGND,li1,168.5900,397.1200,0.000029
FILLER_142_348,VGND,li1,166.9800,397.1200,0.000029
FILLER_142_338,VGND,li1,161.6900,397.1200,0.000032
FILLER_142_333,VGND,li1,158.9300,397.1200,0.000035
FILLER_142_321,VGND,li1,155.9400,397.1200,0.000040
FILLER_142_309,VGND,li1,150.4200,397.1200,0.000045
FILLER_142_307,VGND,li1,146.9700,397.1200,0.000049
FILLER_142_301,VGND,li1,145.3600,397.1200,0.000049
FILLER_142_266,VGND,li1,128.3400,397.1200,0.000047
FILLER_142_246,VGND,li1,120.0600,397.1200,0.000048
FILLER_142_234,VGND,li1,115.9200,397.1200,0.000045
FILLER_142_221,VGND,li1,108.5600,397.1200,0.000033
FILLER_142_209,VGND,li1,104.4200,397.1200,0.000022
FILLER_142_197,VGND,li1,98.9000,397.1200,0.000016
FILLER_142_195,VGND,li1,95.4500,397.1200,0.000014
FILLER_142_189,VGND,li1,93.8400,397.1200,0.000012
FILLER_142_177,VGND,li1,89.7000,397.1200,0.000011
FILLER_142_165,VGND,li1,84.1800,397.1200,0.000008
FILLER_142_153,VGND,li1,78.6600,397.1200,0.000005
FILLER_142_141,VGND,li1,73.1400,397.1200,0.000003
FILLER_142_139,VGND,li1,69.6900,397.1200,0.000003
FILLER_142_135,VGND,li1,68.5400,397.1200,0.000003
FILLER_142_123,VGND,li1,64.8600,397.1200,0.000002
FILLER_142_114,VGND,li1,59.3400,397.1200,0.000002
FILLER_142_68,VGND,li1,38.1800,397.1200,0.000001
FILLER_142_56,VGND,li1,34.0400,397.1200,0.000001
FILLER_142_44,VGND,li1,28.5200,397.1200,0.000000
FILLER_142_32,VGND,li1,23.0000,397.1200,0.000000
FILLER_142_27,VGND,li1,18.1700,397.1200,0.000000
FILLER_142_23,VGND,li1,17.0200,397.1200,0.000000
FILLER_142_14,VGND,li1,12.1900,397.1200,0.000001
FILLER_142_8,VGND,li1,10.5800,397.1200,0.000001
FILLER_141_1413,VGND,li1,656.4200,397.1200,0.000001
FILLER_141_1401,VGND,li1,652.7400,397.1200,0.000001
FILLER_141_1399,VGND,li1,649.2900,397.1200,0.000001
FILLER_141_1393,VGND,li1,647.6800,397.1200,0.000001
FILLER_141_1381,VGND,li1,643.5400,397.1200,0.000001
FILLER_141_1369,VGND,li1,638.0200,397.1200,0.000002
FILLER_141_1357,VGND,li1,632.5000,397.1200,0.000002
FILLER_141_1345,VGND,li1,626.9800,397.1200,0.000003
FILLER_141_1342,VGND,li1,623.3000,397.1200,0.000003
FILLER_141_1330,VGND,li1,620.0800,397.1200,0.000004
FILLER_141_1320,VGND,li1,612.9500,397.1200,0.000004
FILLER_141_1278,VGND,li1,593.6300,397.1200,0.000014
FILLER_141_1274,VGND,li1,592.4800,397.1200,0.000014
FILLER_141_1253,VGND,li1,582.1300,397.1200,0.000016
FILLER_141_1220,VGND,li1,566.9500,397.1200,0.000028
FILLER_141_1210,VGND,li1,562.5800,397.1200,0.000024
FILLER_141_1177,VGND,li1,548.7800,397.1200,0.000019
FILLER_141_1164,VGND,li1,543.7200,397.1200,0.000023
FILLER_141_1152,VGND,li1,538.2000,397.1200,0.000020
FILLER_141_1130,VGND,li1,525.7800,397.1200,0.000015
FILLER_141_1119,VGND,li1,520.4900,397.1200,0.000017
FILLER_141_1087,VGND,li1,506.9200,397.1200,0.000020
FILLER_141_1074,VGND,li1,500.4800,397.1200,0.000017
FILLER_141_1062,VGND,li1,494.5000,397.1200,0.000014
FILLER_141_1050,VGND,li1,491.2800,397.1200,0.000019
FILLER_141_1018,VGND,li1,474.7200,397.1200,0.000025
FILLER_141_1000,VGND,li1,465.7500,397.1200,0.000018
FILLER_141_994,VGND,li1,464.1400,397.1200,0.000016
FILLER_141_962,VGND,li1,448.9600,397.1200,0.000027
FILLER_141_951,VGND,li1,443.2100,397.1200,0.000030
FILLER_141_895,VGND,li1,417.4500,397.1200,0.000023
FILLER_141_889,VGND,li1,415.8400,397.1200,0.000023
FILLER_141_870,VGND,li1,406.4100,397.1200,0.000020
FILLER_141_837,VGND,li1,391.2300,397.1200,0.000035
FILLER_141_798,VGND,li1,372.8300,397.1200,0.000025
FILLER_141_794,VGND,li1,371.6800,397.1200,0.000025
FILLER_141_775,VGND,li1,362.4800,397.1200,0.000027
FILLER_141_763,VGND,li1,359.2600,397.1200,0.000027
FILLER_141_754,VGND,li1,352.8200,397.1200,0.000026
FILLER_141_733,VGND,li1,342.9300,397.1200,0.000021
FILLER_141_729,VGND,li1,341.7800,397.1200,0.000025
FILLER_141_692,VGND,li1,324.3000,397.1200,0.000047
FILLER_141_684,VGND,li1,322.0000,397.1200,0.000051
FILLER_141_673,VGND,li1,316.0200,397.1200,0.000045
FILLER_141_671,VGND,li1,314.4100,397.1200,0.000043
FILLER_141_646,VGND,li1,303.1400,397.1200,0.000063
FILLER_141_617,VGND,li1,289.5700,397.1200,0.000043
FILLER_141_610,VGND,li1,287.5000,397.1200,0.000039
FILLER_141_583,VGND,li1,276.4600,397.1200,0.000035
FILLER_141_573,VGND,li1,269.7900,397.1200,0.000034
FILLER_141_561,VGND,li1,266.3400,397.1200,0.000032
FILLER_141_552,VGND,li1,261.2800,397.1200,0.000029
FILLER_141_540,VGND,li1,256.6800,397.1200,0.000026
FILLER_141_528,VGND,li1,251.1600,397.1200,0.000033
FILLER_141_491,VGND,li1,231.6100,397.1200,0.000044
FILLER_141_485,VGND,li1,230.0000,397.1200,0.000044
FILLER_141_468,VGND,li1,221.0300,397.1200,0.000040
FILLER_141_460,VGND,li1,218.9600,397.1200,0.000048
FILLER_141_447,VGND,li1,211.3700,397.1200,0.000048
FILLER_141_432,VGND,li1,204.4700,397.1200,0.000042
FILLER_141_428,VGND,li1,203.3200,397.1200,0.000042
FILLER_141_393,VGND,li1,188.1400,397.1200,0.000031
FILLER_141_391,VGND,li1,185.6100,397.1200,0.000036
FILLER_141_385,VGND,li1,184.0000,397.1200,0.000036
FILLER_141_359,VGND,li1,171.5800,397.1200,0.000034
FILLER_141_352,VGND,li1,167.6700,397.1200,0.000029
FILLER_141_337,VGND,li1,161.9200,397.1200,0.000029
FILLER_141_335,VGND,li1,159.8500,397.1200,0.000035
FILLER_141_310,VGND,li1,150.8800,397.1200,0.000045
FILLER_141_281,VGND,li1,136.6200,397.1200,0.000040
FILLER_141_278,VGND,li1,133.8600,397.1200,0.000034
FILLER_141_262,VGND,li1,126.7300,397.1200,0.000047
FILLER_141_254,VGND,li1,124.2000,397.1200,0.000051
FILLER_141_245,VGND,li1,118.6800,397.1200,0.000048
FILLER_141_237,VGND,li1,116.3800,397.1200,0.000045
FILLER_141_225,VGND,li1,111.7800,397.1200,0.000041
FILLER_141_223,VGND,li1,108.3300,397.1200,0.000029
FILLER_141_217,VGND,li1,106.7200,397.1200,0.000029
FILLER_141_205,VGND,li1,102.5800,397.1200,0.000018
FILLER_141_193,VGND,li1,97.0600,397.1200,0.000014
FILLER_141_188,VGND,li1,92.4600,397.1200,0.000012
FILLER_141_176,VGND,li1,89.2400,397.1200,0.000011
FILLER_141_167,VGND,li1,82.5700,397.1200,0.000007
FILLER_141_161,VGND,li1,80.9600,397.1200,0.000007
FILLER_141_156,VGND,li1,77.7400,397.1200,0.000005
FILLER_141_148,VGND,li1,75.4400,397.1200,0.000003
FILLER_141_142,VGND,li1,71.5300,397.1200,0.000003
FILLER_141_131,VGND,li1,66.0100,397.1200,0.000002
FILLER_141_125,VGND,li1,64.4000,397.1200,0.000002
FILLER_141_113,VGND,li1,60.2600,397.1200,0.000002
FILLER_141_109,VGND,li1,56.3500,397.1200,0.000002
FILLER_141_98,VGND,li1,51.0600,397.1200,0.000001
FILLER_141_90,VGND,li1,48.7600,397.1200,0.000001
FILLER_141_77,VGND,li1,42.3200,397.1200,0.000001
FILLER_141_66,VGND,li1,36.1100,397.1200,0.000001
FILLER_141_60,VGND,li1,34.5000,397.1200,0.000001
FILLER_141_55,VGND,li1,31.0500,397.1200,0.000001
FILLER_141_43,VGND,li1,28.0600,397.1200,0.000000
FILLER_141_38,VGND,li1,23.4600,397.1200,0.000000
FILLER_141_27,VGND,li1,19.7800,397.1200,0.000000
FILLER_141_15,VGND,li1,15.1800,397.1200,0.000000
FILLER_141_3,VGND,li1,9.6600,397.1200,0.000001
FILLER_140_1409,VGND,li1,654.1200,391.6800,0.000012
FILLER_140_1397,VGND,li1,650.9000,391.6800,0.000012
FILLER_140_1385,VGND,li1,645.3800,391.6800,0.000012
FILLER_140_1373,VGND,li1,639.8600,391.6800,0.000018
FILLER_140_1369,VGND,li1,635.9500,391.6800,0.000023
FILLER_140_1361,VGND,li1,633.4200,391.6800,0.000027
FILLER_140_1314,VGND,li1,610.4200,391.6800,0.000024
FILLER_140_1270,VGND,li1,590.6400,391.6800,0.000028
FILLER_140_1254,VGND,li1,583.7400,391.6800,0.000017
FILLER_140_1198,VGND,li1,557.9800,391.6800,0.000014
FILLER_140_1170,VGND,li1,545.5600,391.6800,0.000016
FILLER_140_1158,VGND,li1,540.9600,391.6800,0.000018
FILLER_140_1146,VGND,li1,533.1400,391.6800,0.000018
FILLER_140_1135,VGND,li1,528.0800,391.6800,0.000019
FILLER_140_1127,VGND,li1,525.7800,391.6800,0.000018
FILLER_140_1115,VGND,li1,519.1100,391.6800,0.000024
FILLER_140_1084,VGND,li1,506.0000,391.6800,0.000030
FILLER_140_1025,VGND,li1,477.4800,391.6800,0.000016
FILLER_140_990,VGND,li1,462.3000,391.6800,0.000011
FILLER_140_977,VGND,li1,455.6300,391.6800,0.000012
FILLER_140_969,VGND,li1,453.1000,391.6800,0.000012
FILLER_140_934,VGND,li1,436.5400,391.6800,0.000009
FILLER_140_920,VGND,li1,429.6400,391.6800,0.000010
FILLER_140_908,VGND,li1,425.9600,391.6800,0.000013
FILLER_140_896,VGND,li1,420.4400,391.6800,0.000014
FILLER_140_875,VGND,li1,408.2500,391.6800,0.000017
FILLER_140_869,VGND,li1,406.6400,391.6800,0.000017
FILLER_140_867,VGND,li1,404.5700,391.6800,0.000017
FILLER_140_863,VGND,li1,403.4200,391.6800,0.000017
FILLER_140_842,VGND,li1,393.0700,391.6800,0.000026
FILLER_140_834,VGND,li1,391.0000,391.6800,0.000026
FILLER_140_822,VGND,li1,386.4000,391.6800,0.000026
FILLER_140_810,VGND,li1,378.5800,391.6800,0.000025
FILLER_140_797,VGND,li1,372.6000,391.6800,0.000019
FILLER_140_750,VGND,li1,351.9000,391.6800,0.000019
FILLER_140_740,VGND,li1,346.1500,391.6800,0.000018
FILLER_140_732,VGND,li1,344.0800,391.6800,0.000017
FILLER_140_720,VGND,li1,339.4800,391.6800,0.000025
FILLER_140_688,VGND,li1,323.3800,391.6800,0.000030
FILLER_140_676,VGND,li1,319.2400,391.6800,0.000029
FILLER_140_664,VGND,li1,313.7200,391.6800,0.000023
FILLER_140_629,VGND,li1,295.3200,391.6800,0.000035
